Filename,Inference time(ms),Timestamp,Used RAM (MB),CPU Usage (%),Temperature (°C)
frame0083.jpg,529.2460918426514,2024-04-05 16:05:49,1188,0,56.5
frame0385.jpg,444.1502094268799,2024-04-05 16:05:50,1197,0,57.1
frame0554.jpg,447.9413032531738,2024-04-05 16:05:50,1199,0,56.5
frame0618.jpg,448.3771324157715,2024-04-05 16:05:51,1203,0,57.1
frame0530.jpg,448.84443283081055,2024-04-05 16:05:51,1203,0,57.1
frame0288.jpg,448.78172874450684,2024-04-05 16:05:52,1203,0,57.6
frame0126.jpg,448.5926628112793,2024-04-05 16:05:52,1203,0,59.8
frame0378.jpg,448.9920139312744,2024-04-05 16:05:53,1203,0,58.7
frame0006.jpg,448.84395599365234,2024-04-05 16:05:53,1203,0,58.7
frame0175.jpg,447.5703239440918,2024-04-05 16:05:54,1202,0,59.8
frame0156.jpg,448.535680770874,2024-04-05 16:05:55,1203,0,59.3
frame0391.jpg,448.7581253051758,2024-04-05 16:05:55,1203,0,59.3
frame0038.jpg,448.29559326171875,2024-04-05 16:05:56,1202,0,59.3
frame0112.jpg,448.5971927642822,2024-04-05 16:05:56,1202,0,58.2
frame0499.jpg,448.2572078704834,2024-04-05 16:05:57,1203,0,61.5
frame0069.jpg,456.4940929412842,2024-04-05 16:05:57,1202,0,59.3
frame0178.jpg,456.3465118408203,2024-04-05 16:05:58,1202,0,60.4
frame0334.jpg,456.04515075683594,2024-04-05 16:05:58,1202,0,59.3
frame0274.jpg,455.8448791503906,2024-04-05 16:05:59,1202,0,60.4
frame0376.jpg,455.40547370910645,2024-04-05 16:05:59,1202,0,60.4
frame0236.jpg,456.6154479980469,2024-04-05 16:06:00,1202,0,60.4
frame0476.jpg,457.3221206665039,2024-04-05 16:06:00,1202,0,60.9
frame0232.jpg,447.74818420410156,2024-04-05 16:06:01,1202,0,60.4
frame0005.jpg,446.93446159362793,2024-04-05 16:06:01,1203,0,60.4
frame0109.jpg,446.58899307250977,2024-04-05 16:06:02,1202,0,60.9
frame0309.jpg,447.2076892852783,2024-04-05 16:06:02,1202,0,60.9
frame0078.jpg,446.8817710876465,2024-04-05 16:06:03,1201,0,62.0
frame0507.jpg,447.40986824035645,2024-04-05 16:06:03,1201,0,61.5
frame0287.jpg,446.9144344329834,2024-04-05 16:06:04,1202,0,60.9
frame0520.jpg,446.86055183410645,2024-04-05 16:06:04,1202,0,61.5
frame0418.jpg,447.5259780883789,2024-04-05 16:06:05,1202,0,62.6
frame0497.jpg,447.8926658630371,2024-04-05 16:06:05,1202,0,62.0
frame0536.jpg,447.03149795532227,2024-04-05 16:06:06,1202,0,60.9
frame0407.jpg,447.94535636901855,2024-04-05 16:06:07,1201,0,62.0
frame0542.jpg,447.45516777038574,2024-04-05 16:06:07,1202,0,62.0
frame0315.jpg,447.99351692199707,2024-04-05 16:06:08,1202,0,62.6
frame0265.jpg,446.854829788208,2024-04-05 16:06:08,1203,0,62.0
frame0571.jpg,448.12774658203125,2024-04-05 16:06:09,1202,0,62.0
frame0202.jpg,447.3919868469238,2024-04-05 16:06:09,1203,0,62.0
frame0251.jpg,448.04859161376953,2024-04-05 16:06:10,1203,0,62.6
frame0155.jpg,446.8977451324463,2024-04-05 16:06:10,1203,0,63.7
frame0503.jpg,447.51429557800293,2024-04-05 16:06:11,1203,0,63.1
frame0523.jpg,447.08752632141113,2024-04-05 16:06:11,1203,0,63.1
frame0044.jpg,448.0893611907959,2024-04-05 16:06:12,1204,0,62.0
frame0495.jpg,447.37982749938965,2024-04-05 16:06:12,1204,0,61.5
frame0504.jpg,447.6335048675537,2024-04-05 16:06:13,1203,0,62.6
frame0046.jpg,447.7043151855469,2024-04-05 16:06:13,1203,0,63.1
frame0214.jpg,447.32069969177246,2024-04-05 16:06:14,1204,0,62.6
frame0338.jpg,447.44133949279785,2024-04-05 16:06:14,1203,0,63.7
frame0586.jpg,447.2849369049072,2024-04-05 16:06:15,1203,0,64.2
frame0089.jpg,447.3114013671875,2024-04-05 16:06:15,1203,0,63.1
frame0577.jpg,446.9561576843262,2024-04-05 16:06:16,1201,0,63.1
frame0615.jpg,447.44086265563965,2024-04-05 16:06:16,1202,0,63.7
frame0011.jpg,447.13735580444336,2024-04-05 16:06:17,1202,0,63.7
frame0136.jpg,447.7052688598633,2024-04-05 16:06:17,1202,0,63.1
frame0389.jpg,447.2696781158447,2024-04-05 16:06:18,1202,0,63.1
frame0458.jpg,447.573184967041,2024-04-05 16:06:18,1202,0,65.3
frame0475.jpg,446.8224048614502,2024-04-05 16:06:19,1202,0,63.1
frame0514.jpg,447.6888179779053,2024-04-05 16:06:19,1202,0,63.7
frame0102.jpg,447.45564460754395,2024-04-05 16:06:20,1202,0,63.1
frame0169.jpg,447.68548011779785,2024-04-05 16:06:21,1202,0,63.7
frame0275.jpg,447.3071098327637,2024-04-05 16:06:21,1202,0,64.2
frame0517.jpg,447.3893642425537,2024-04-05 16:06:22,1202,0,64.2
frame0212.jpg,446.9602108001709,2024-04-05 16:06:22,1202,0,63.7
frame0176.jpg,447.53170013427734,2024-04-05 16:06:23,1202,0,63.7
frame0250.jpg,447.0536708831787,2024-04-05 16:06:23,1203,0,64.8
frame0392.jpg,447.6318359375,2024-04-05 16:06:24,1202,0,63.7
frame0336.jpg,447.13902473449707,2024-04-05 16:06:24,1203,0,63.1
frame0384.jpg,447.21364974975586,2024-04-05 16:06:25,1203,0,64.2
